customer_id,snapshot_date,age,employment_type,monthly_income,avg_monthly_spend,spend_volatility,salary_drop_pct,emi_amount,emi_to_income_ratio,credit_limit,credit_utilization,utilization_trend_slope,missed_payments_6m,late_payment_count_6m,days_since_last_payment,num_credit_accounts,recent_inquiries_3m,macro_stress_index,target_pre_delinquent
113749,2024-07-13 15:00:00,41,self_employed,51480.16,28294.24,0.439,0.087,9511.68,0.185,152461.24,0.594,0.022,0,1,24,6,0.0,0.492,1
108676,2024-07-13 17:00:00,35,salaried,54062.2,41752.15,0.314,-0.041,15834.14,0.293,50000.0,0.419,-0.148,1,2,7,7,1.0,0.469,1
104390,2024-07-13 17:00:00,45,salaried,67672.85,53674.18,0.453,-0.088,17358.05,0.256,324315.61,0.085,0.037,1,0,1,2,0.0,0.275,0
100634,2024-07-13 17:00:00,36,self_employed,80261.42,60851.59,0.212,-0.18,8645.79,0.108,348969.68,0.497,0.131,0,2,3,3,1.0,0.311,0
106229,2024-07-13 18:00:00,40,salaried,66289.87,38257.86,0.271,-0.196,14011.03,0.211,312452.15,0.153,0.142,0,0,63,1,1.0,0.396,0
110246,2024-07-13 18:00:00,33,salaried,18326.58,12733.41,0.346,0.001,1095.82,0.06,296244.15,0.537,0.077,1,0,39,7,1.0,0.604,0
114203,2024-07-13 19:00:00,33,salaried,21772.34,11200.3,0.236,-0.004,2655.88,0.122,147789.38,0.225,-0.011,0,0,12,8,0.0,0.563,0
108789,2024-07-13 19:00:00,58,self_employed,46669.03,36566.36,0.4,0.114,4743.79,0.102,50000.0,0.214,-0.013,0,2,53,4,1.0,0.517,0
101245,2024-07-13 19:00:00,21,salaried,82331.41,68044.43,0.28,0.023,19691.13,0.239,110894.31,0.353,-0.045,1,1,9,5,0.0,0.434,0
114455,2024-07-13 19:00:00,40,salaried,30428.11,16315.45,0.61,-0.016,9833.9,0.323,386367.11,0.096,-0.109,1,2,33,5,0.0,0.38,0
109998,2024-07-13 19:00:00,49,salaried,107224.48,76319.47,0.349,-0.187,7031.13,0.066,50000.0,0.2,0.017,0,0,6,2,0.0,0.417,0
106236,2024-07-13 19:00:00,51,salaried,15652.99,13842.09,0.132,0.035,1376.37,0.088,235187.81,0.327,0.033,0,0,0,7,1.0,0.627,0
104638,2024-07-13 19:00:00,36,salaried,67939.47,29227.04,0.265,-0.088,18194.32,0.268,50000.0,0.531,0.005,0,0,5,4,0.0,0.777,0
104311,2024-07-13 19:00:00,58,salaried,25678.53,17936.91,0.139,-0.022,5999.15,0.234,269224.65,0.166,-0.007,0,2,25,2,0.0,0.711,0
109808,2024-07-13 20:00:00,24,self_employed,37604.86,31797.36,0.165,-0.196,13122.81,0.349,326317.41,0.397,-0.157,1,0,23,2,1.0,0.334,0
107256,2024-07-13 21:00:00,60,self_employed,51005.01,28757.87,0.558,0.074,10616.63,0.208,120405.9,0.442,0.155,0,1,6,8,0.0,0.544,0
108778,2024-07-13 21:00:00,29,salaried,88649.09,51752.53,0.556,-0.216,21979.16,0.248,351241.12,0.284,-0.004,0,0,9,8,1.0,0.529,0
104610,2024-07-13 21:00:00,44,salaried,125688.88,89000.89,0.696,0.002,31052.77,0.247,182165.32,0.212,0.045,0,0,11,6,0.0,0.689,0
103565,2024-07-13 22:00:00,37,self_employed,57480.66,49644.76,0.377,0.144,19361.56,0.337,67785.71,0.58,0.086,0,2,0,6,0.0,0.606,1
108891,2024-07-14 01:00:00,49,salaried,97987.65,81225.55,0.269,0.0,16522.73,0.169,283018.25,0.363,-0.034,1,0,17,6,0.0,0.478,0
113272,2024-07-14 01:00:00,28,salaried,29384.92,23263.53,0.85,-0.169,9185.21,0.313,119456.81,0.151,0.139,0,1,22,4,0.0,0.506,1
112601,2024-07-14 01:00:00,31,self_employed,35364.99,28530.58,0.261,0.091,1942.49,0.055,239964.52,0.289,0.01,1,1,10,2,1.0,0.633,0
114679,2024-07-14 02:00:00,27,salaried,57811.08,32390.31,0.231,0.009,5385.59,0.093,261193.95,0.129,0.078,1,1,14,5,0.0,0.592,0
110244,2024-07-14 02:00:00,35,self_employed,70065.41,61256.72,0.669,-0.039,10652.77,0.152,175324.8,0.416,-0.059,1,0,17,6,0.0,0.601,1
113125,2024-07-14 02:00:00,43,salaried,101901.32,40753.38,0.49,-0.086,31714.59,0.311,394422.62,0.331,0.084,0,1,4,3,0.0,0.602,0
110961,2024-07-14 02:00:00,22,salaried,59442.08,44925.51,0.398,0.038,12051.92,0.203,50000.0,0.077,0.126,0,0,19,1,1.0,1.0,0
104729,2024-07-14 03:00:00,45,self_employed,72091.43,29086.4,0.484,0.15,24889.72,0.345,353162.24,0.073,-0.04,2,0,36,3,0.0,0.824,1
104382,2024-07-14 03:00:00,22,salaried,118807.83,77065.59,0.369,-0.091,10195.58,0.086,172242.46,0.146,-0.035,3,0,10,3,1.0,0.647,1
108007,2024-07-14 04:00:00,57,salaried,70155.54,32253.23,0.344,-0.249,8293.86,0.118,195598.88,0.083,-0.024,0,0,20,2,0.0,0.436,0
104244,2024-07-14 06:00:00,60,salaried,52982.32,47317.16,0.3,0.091,12180.3,0.23,207621.41,0.468,-0.027,0,0,1,2,1.0,0.78,0
112270,2024-07-14 06:00:00,38,self_employed,19825.85,11375.57,0.344,0.102,2586.74,0.13,101065.98,0.306,-0.031,1,0,17,2,1.0,0.77,0
111669,2024-07-14 07:00:00,54,salaried,56880.14,25602.86,0.073,0.05,14340.22,0.252,256762.99,0.154,0.09,0,0,2,2,0.0,0.701,0
109455,2024-07-14 07:00:00,51,salaried,125245.6,52188.83,0.562,0.001,37941.67,0.303,341518.28,0.519,-0.143,0,2,5,4,0.0,0.656,1
105812,2024-07-14 09:00:00,24,self_employed,61689.11,43686.96,0.317,0.022,14510.89,0.235,50000.0,0.522,-0.068,0,1,42,4,0.0,0.354,1
103215,2024-07-14 10:00:00,56,salaried,76094.72,61927.52,0.328,-0.086,19308.06,0.254,275184.79,0.35,-0.022,1,0,12,1,0.0,0.676,0
106981,2024-07-14 10:00:00,60,self_employed,113562.06,41800.04,0.239,0.013,21834.69,0.192,371692.02,0.365,0.076,1,1,22,6,1.0,0.624,0
113572,2024-07-14 11:00:00,58,self_employed,54115.62,41975.13,0.171,0.019,5029.89,0.093,162787.12,0.107,-0.07,0,0,2,6,0.0,0.454,0
108741,2024-07-14 12:00:00,51,contract,67914.67,45308.08,0.406,0.056,21748.82,0.32,274433.6,0.14,0.118,0,0,64,5,0.0,0.682,0
112559,2024-07-14 13:00:00,59,salaried,77901.63,40935.96,0.335,0.124,26706.29,0.343,380593.68,0.177,0.128,0,0,35,2,1.0,0.388,0
109712,2024-07-14 14:00:00,30,salaried,85270.38,52518.48,0.453,-0.082,11291.0,0.132,187815.58,0.465,-0.019,1,0,22,4,0.0,0.515,0
114489,2024-07-14 14:00:00,49,salaried,81118.79,46380.2,0.137,0.037,10953.18,0.135,265869.36,0.232,0.079,0,1,31,4,0.0,0.624,0
107980,2024-07-14 15:00:00,46,self_employed,61420.23,32184.39,0.333,0.079,6348.42,0.103,433229.28,0.067,-0.024,1,1,37,7,1.0,0.502,0
112128,2024-07-14 17:00:00,58,self_employed,25410.29,22262.79,0.201,0.066,4254.68,0.167,225282.93,0.319,-0.017,0,1,22,3,0.0,0.521,0
102447,2024-07-14 17:00:00,43,salaried,83954.59,66222.95,0.167,-0.149,10187.28,0.121,202362.04,0.343,0.174,0,0,27,1,2.0,0.271,0
106068,2024-07-14 18:00:00,25,salaried,31262.31,25021.63,0.371,-0.094,7805.02,0.25,298650.15,0.23,0.032,0,1,16,3,0.0,0.337,0
102670,2024-07-14 19:00:00,52,self_employed,71001.84,46193.77,0.198,-0.0,20921.7,0.295,358211.71,0.683,0.059,0,1,30,8,0.0,0.38,0
106502,2024-07-14 20:00:00,37,self_employed,73182.17,41394.55,0.609,-0.032,23730.35,0.324,536137.72,0.154,0.157,0,0,7,2,1.0,0.552,0
107469,2024-07-14 21:00:00,53,salaried,77967.25,50047.83,0.391,0.093,9846.88,0.126,270009.83,0.115,0.089,0,1,20,4,0.0,0.459,0
111656,2024-07-14 23:00:00,49,salaried,48918.02,25014.54,0.411,-0.092,5395.2,0.11,114688.1,0.164,-0.049,0,1,0,3,0.0,0.515,0
113479,2024-07-14 23:00:00,45,self_employed,33527.71,15195.18,0.452,-0.008,9020.99,0.269,182891.97,0.693,0.11,0,1,13,2,1.0,0.42,0
110564,2024-07-14 23:00:00,33,salaried,58407.93,43982.19,0.552,0.24,5760.53,0.099,412996.95,0.265,0.087,0,0,3,7,0.0,0.508,0
101483,2024-07-14 23:00:00,30,self_employed,108244.68,59854.93,0.577,-0.062,23763.67,0.22,116901.42,0.575,-0.052,1,0,6,7,0.0,0.709,0
105159,2024-07-14 23:00:00,54,salaried,75799.99,53812.01,0.449,0.011,13270.64,0.175,305722.63,0.412,0.036,2,0,21,8,0.0,0.58,0
105243,2024-07-15 00:00:00,21,salaried,60831.08,30381.75,0.724,-0.061,13175.43,0.217,107186.38,0.045,-0.132,0,1,15,7,0.0,0.606,0
111052,2024-07-15 04:00:00,25,self_employed,44592.97,25018.76,0.322,0.03,15122.17,0.339,265274.48,0.027,0.123,0,0,25,1,0.0,0.656,0
106061,2024-07-15 05:00:00,59,self_employed,79601.25,43314.69,0.103,0.138,10784.91,0.135,252007.23,0.19,0.083,0,0,43,2,1.0,0.66,0
106361,2024-07-15 06:00:00,35,self_employed,70046.85,24691.51,0.601,0.055,15482.45,0.221,50000.0,0.107,-0.069,0,0,19,4,0.0,0.691,0
109444,2024-07-15 06:00:00,55,contract,85051.22,57588.97,0.355,-0.165,24834.9,0.292,54615.95,0.17,0.048,1,0,0,4,0.0,0.855,0
113259,2024-07-15 06:00:00,40,salaried,67711.18,31122.06,0.369,-0.122,5438.28,0.08,104207.11,0.275,0.137,0,1,4,3,1.0,0.533,0
105553,2024-07-15 07:00:00,22,self_employed,23576.39,19606.38,0.121,0.026,1935.44,0.082,352797.44,0.288,-0.007,0,0,7,3,0.0,0.481,0
107907,2024-07-15 07:00:00,51,contract,54260.95,33377.85,0.332,0.164,3214.2,0.059,236419.18,0.085,0.164,0,0,33,5,0.0,0.611,0
104877,2024-07-15 08:00:00,33,salaried,46638.75,30139.03,0.447,0.131,10568.49,0.227,231057.15,0.328,0.016,2,0,0,6,0.0,0.412,0
106878,2024-07-15 08:00:00,57,salaried,113148.7,84698.75,0.17,-0.137,38470.47,0.34,197682.69,0.181,-0.001,1,1,35,7,0.0,0.204,0
104310,2024-07-15 09:00:00,55,salaried,90550.03,38987.71,0.266,-0.145,7109.15,0.079,248292.3,0.051,0.053,0,0,37,1,1.0,0.788,0
102139,2024-07-15 09:00:00,30,self_employed,93821.32,42268.4,0.268,-0.025,25203.53,0.269,185406.54,0.008,0.034,0,1,4,4,0.0,0.374,0
104274,2024-07-15 09:00:00,57,salaried,86800.93,36548.2,0.421,-0.065,22362.97,0.258,293946.86,0.26,-0.024,0,1,31,8,0.0,0.496,0
109893,2024-07-15 12:00:00,40,contract,52320.08,43337.37,0.587,0.148,14699.0,0.281,117528.73,0.155,-0.118,0,1,11,1,1.0,0.668,0
108227,2024-07-15 13:00:00,60,salaried,22133.0,15119.67,0.068,-0.006,3044.12,0.138,120287.89,0.185,-0.039,0,0,8,6,0.0,0.436,0
109446,2024-07-15 13:00:00,21,self_employed,15000.0,11985.38,0.475,-0.113,3689.53,0.246,270438.73,0.362,-0.092,0,0,8,2,0.0,0.503,0
110690,2024-07-15 14:00:00,34,self_employed,54605.64,36662.67,0.413,0.001,18511.08,0.339,185387.06,0.221,0.075,2,0,8,2,0.0,0.652,1
100629,2024-07-15 15:00:00,36,salaried,15000.0,10747.77,0.333,0.161,1994.95,0.133,142069.95,0.159,0.038,0,3,9,1,0.0,0.79,0
109776,2024-07-15 15:00:00,43,contract,23580.33,18238.84,0.188,0.056,2539.25,0.108,192224.57,0.206,0.087,0,1,7,6,1.0,0.554,0
101903,2024-07-15 15:00:00,47,salaried,116449.61,58867.34,0.675,-0.013,30198.01,0.259,207436.01,0.367,-0.035,0,1,0,2,0.0,0.56,1
114902,2024-07-15 17:00:00,49,self_employed,94345.02,67052.79,0.37,-0.147,14553.14,0.154,315949.06,0.192,-0.066,1,1,39,1,0.0,0.728,0
110543,2024-07-15 17:00:00,38,self_employed,39766.78,34735.88,0.521,-0.123,6735.94,0.169,342087.68,0.548,0.01,0,1,29,4,0.0,0.683,0
111009,2024-07-15 17:00:00,45,salaried,82389.34,52277.35,0.518,-0.169,14905.87,0.181,250275.23,0.274,-0.115,2,1,35,4,1.0,0.513,1
113021,2024-07-15 17:00:00,36,salaried,57088.6,39152.46,0.446,-0.144,6048.86,0.106,212029.46,0.279,-0.073,0,2,11,6,1.0,0.567,1
113638,2024-07-15 18:00:00,44,contract,109115.33,61923.6,0.113,-0.022,37139.23,0.34,363819.49,0.281,0.127,1,0,2,7,0.0,0.6,0
109857,2024-07-15 18:00:00,28,self_employed,88292.68,43134.28,0.387,0.117,24023.97,0.272,185555.05,0.398,-0.086,1,0,7,6,0.0,0.516,1
111859,2024-07-15 18:00:00,58,contract,115685.09,79843.77,0.388,-0.007,13383.87,0.116,238227.72,0.45,0.01,0,0,32,6,0.0,0.439,0
108260,2024-07-15 18:00:00,46,salaried,72923.18,63743.59,0.082,0.08,21796.11,0.299,274114.72,0.586,-0.019,0,1,38,2,0.0,0.553,0
111065,2024-07-15 19:00:00,58,salaried,79402.91,39994.57,0.352,0.19,11090.58,0.14,343686.14,0.147,0.153,0,1,36,8,1.0,0.605,0
113207,2024-07-15 19:00:00,58,salaried,63150.43,24247.74,0.178,-0.039,15436.74,0.244,330578.81,0.337,-0.101,0,0,11,5,0.0,0.649,0
106792,2024-07-15 21:00:00,27,self_employed,60144.21,34825.45,0.56,-0.228,20392.21,0.339,421937.21,0.272,-0.034,0,0,17,8,2.0,0.651,0
107785,2024-07-15 21:00:00,54,salaried,81721.45,29853.21,0.205,0.123,26291.98,0.322,50000.0,0.114,0.003,0,0,9,8,0.0,0.591,0
107559,2024-07-15 21:00:00,22,salaried,50476.4,21875.56,0.289,-0.132,16727.37,0.331,268239.39,0.118,0.077,0,0,55,8,1.0,0.55,0
113794,2024-07-15 22:00:00,44,self_employed,87152.63,53636.8,0.51,-0.138,11970.09,0.137,86495.39,0.463,-0.028,0,0,39,7,0.0,0.494,0
105391,2024-07-15 22:00:00,35,self_employed,89495.32,32624.61,0.332,0.006,10894.94,0.122,331735.59,0.259,0.02,0,2,14,4,0.0,0.831,0
102756,2024-07-15 23:00:00,25,salaried,26783.31,10258.08,0.432,0.001,2904.08,0.108,328766.29,0.345,-0.048,2,0,0,5,1.0,0.845,1
108806,2024-07-15 23:00:00,57,salaried,80441.44,40166.2,0.1,-0.146,24473.33,0.304,208455.7,0.234,-0.003,1,2,73,3,0.0,0.356,0
106205,2024-07-15 23:00:00,37,salaried,63756.31,35435.58,0.316,0.021,15464.38,0.243,77495.4,0.114,0.139,0,1,6,8,0.0,0.471,0
102805,2024-07-16 00:00:00,40,salaried,28976.34,12923.36,0.541,-0.008,3703.88,0.128,270268.32,0.336,0.051,0,1,9,3,0.0,0.584,0
108037,2024-07-16 01:00:00,47,salaried,88836.45,55808.75,0.05,0.159,22776.63,0.256,265285.69,0.374,-0.026,0,1,5,2,0.0,0.653,0
100478,2024-07-16 01:00:00,54,salaried,66109.87,48681.61,0.368,-0.036,8554.9,0.129,274032.43,0.128,0.016,0,0,4,4,1.0,0.598,0
110483,2024-07-16 01:00:00,54,self_employed,45008.49,30628.24,0.44,-0.063,13479.68,0.299,530610.06,0.304,0.132,1,2,32,3,1.0,0.545,1
103453,2024-07-16 01:00:00,37,self_employed,71673.07,33565.54,0.334,0.133,10605.42,0.148,220822.42,0.516,-0.149,1,0,40,7,0.0,0.532,1
113832,2024-07-16 03:00:00,60,contract,34725.9,18278.91,0.495,0.086,10363.92,0.298,148056.28,0.056,-0.07,1,0,1,4,1.0,0.549,0
105983,2024-07-16 04:00:00,35,salaried,57518.28,26830.94,0.216,0.039,5636.94,0.098,241206.77,0.328,-0.148,0,0,38,8,3.0,0.374,0
101487,2024-07-16 04:00:00,54,salaried,71008.73,50512.87,0.574,-0.067,4732.29,0.067,481979.92,0.12,0.024,0,1,15,3,2.0,0.435,0
105415,2024-07-16 04:00:00,23,self_employed,93971.32,57920.85,0.11,0.16,6487.83,0.069,50000.0,0.319,-0.014,0,1,0,8,0.0,0.745,0
103449,2024-07-16 05:00:00,32,contract,86627.35,65558.05,0.264,-0.062,29755.58,0.343,450823.73,0.05,0.043,0,1,13,8,0.0,0.459,0
111828,2024-07-16 06:00:00,40,salaried,114267.83,77386.53,0.484,-0.036,13354.68,0.117,302958.96,0.272,-0.047,0,0,12,5,0.0,0.58,0
105228,2024-07-16 06:00:00,28,self_employed,26221.1,16236.45,0.487,0.06,4179.33,0.159,392653.99,0.287,0.031,1,0,35,1,2.0,0.429,0
100244,2024-07-16 07:00:00,32,salaried,74597.45,28141.65,0.774,0.133,17142.63,0.23,326521.54,0.288,0.2,1,0,20,4,0.0,0.482,0
113347,2024-07-16 07:00:00,25,contract,74346.56,54743.72,0.383,0.082,8034.65,0.108,307003.07,0.268,-0.109,0,0,6,8,2.0,0.72,0
103734,2024-07-16 07:00:00,59,contract,79682.87,35413.39,0.267,0.104,23937.39,0.3,347163.68,0.239,-0.029,0,0,34,1,0.0,0.508,0
109747,2024-07-16 07:00:00,27,self_employed,81062.52,70830.14,0.415,-0.209,22016.76,0.272,203559.01,0.129,0.153,0,0,49,5,0.0,0.7,0
100201,2024-07-16 08:00:00,45,salaried,21469.5,7905.16,0.346,0.112,4236.75,0.197,231990.74,0.276,-0.003,0,1,0,7,0.0,0.562,0
105779,2024-07-16 08:00:00,49,salaried,81482.27,70679.94,0.457,0.031,18875.7,0.232,253269.78,0.166,0.079,0,2,6,4,0.0,0.662,0
100160,2024-07-16 09:00:00,25,salaried,64807.65,35824.33,0.685,-0.014,8441.57,0.13,100432.92,0.054,0.01,2,0,58,8,0.0,0.301,1
101846,2024-07-16 09:00:00,58,self_employed,93534.66,68966.67,0.139,-0.044,16619.04,0.178,282376.52,0.503,-0.056,1,1,0,3,0.0,0.68,1
102340,2024-07-16 13:00:00,45,salaried,52099.06,37370.76,0.435,0.099,10785.41,0.207,50000.0,0.174,-0.084,0,0,1,2,0.0,0.656,0
113971,2024-07-16 13:00:00,59,salaried,32527.94,12785.65,0.684,0.033,10151.61,0.312,352527.89,0.556,-0.079,1,2,11,1,1.0,0.521,1
113192,2024-07-16 13:00:00,48,salaried,67459.61,28286.25,0.122,-0.21,18222.26,0.27,327834.8,0.249,0.044,0,0,3,2,1.0,0.633,0
114551,2024-07-16 15:00:00,58,self_employed,127469.52,79614.13,0.059,-0.046,33404.02,0.262,401652.18,0.191,0.119,0,2,6,2,0.0,0.746,0
103372,2024-07-16 16:00:00,26,salaried,51034.09,30327.99,0.513,-0.006,17482.25,0.343,374534.95,0.49,0.11,0,1,15,8,1.0,0.908,0
109159,2024-07-16 18:00:00,42,contract,57487.74,51568.65,0.428,0.028,9806.56,0.171,215242.68,0.29,0.134,0,0,34,5,0.0,0.696,0
110600,2024-07-16 19:00:00,31,salaried,70792.53,45491.94,0.448,-0.112,21882.31,0.309,418381.33,0.395,0.068,2,1,7,7,0.0,0.591,1
108889,2024-07-16 19:00:00,48,salaried,80901.3,43936.11,0.208,-0.074,22966.23,0.284,132349.63,0.251,-0.034,0,2,7,3,1.0,0.543,1
111124,2024-07-16 20:00:00,52,salaried,68188.2,42239.07,0.435,-0.061,12111.34,0.178,222332.17,0.403,-0.012,0,1,6,3,0.0,0.573,0
100515,2024-07-16 20:00:00,50,salaried,70473.86,41633.87,0.232,-0.162,13024.31,0.185,406823.05,0.362,-0.003,0,1,26,4,1.0,0.428,1
106632,2024-07-16 21:00:00,54,salaried,65742.28,43229.45,0.132,0.073,20342.15,0.309,195654.73,0.127,-0.164,0,1,9,5,1.0,0.334,0
103704,2024-07-16 21:00:00,53,salaried,54558.15,30821.07,0.835,0.049,10658.64,0.195,210185.75,0.338,0.01,0,1,21,4,0.0,0.594,0
113920,2024-07-16 22:00:00,45,salaried,55453.77,27632.72,0.461,0.236,3680.11,0.066,231410.59,0.244,-0.095,2,0,13,8,0.0,0.408,0
111978,2024-07-16 22:00:00,30,salaried,79306.96,39874.95,0.444,-0.059,4071.73,0.051,240855.41,0.399,0.117,1,0,2,7,2.0,0.691,1
100351,2024-07-17 00:00:00,58,salaried,36418.91,26568.86,0.337,0.032,7472.78,0.205,425618.17,0.191,-0.003,0,2,36,5,1.0,0.145,0
105862,2024-07-17 00:00:00,23,salaried,49781.91,19873.83,0.432,0.114,8076.12,0.162,281257.69,0.447,0.15,0,1,51,4,1.0,0.317,1
113767,2024-07-17 00:00:00,37,self_employed,52248.68,46825.27,0.35,-0.049,10464.72,0.2,201433.02,0.209,-0.081,1,1,41,5,0.0,0.717,1
105600,2024-07-17 01:00:00,34,self_employed,103341.79,82451.68,0.105,0.024,25519.19,0.247,190767.92,0.046,0.015,0,1,3,4,0.0,0.955,0
106326,2024-07-17 01:00:00,23,salaried,62237.28,39154.11,0.362,0.088,8926.65,0.143,50000.0,0.531,0.059,0,2,13,2,1.0,0.622,0
111032,2024-07-17 02:00:00,55,salaried,61465.53,44464.19,0.205,-0.115,20920.0,0.34,352799.02,0.357,0.028,0,1,53,2,0.0,0.771,0
113416,2024-07-17 03:00:00,55,salaried,44752.19,36042.79,0.276,-0.057,13364.67,0.299,262440.05,0.423,0.098,0,0,8,5,0.0,0.512,0
109491,2024-07-17 04:00:00,60,salaried,42842.18,19033.82,0.427,-0.11,3018.99,0.07,183616.97,0.589,0.133,0,0,35,4,0.0,0.376,0
102359,2024-07-17 05:00:00,53,salaried,58599.46,51031.67,0.273,0.018,13916.07,0.237,50025.78,0.455,-0.006,0,0,5,7,0.0,0.516,0
103447,2024-07-17 05:00:00,45,contract,109368.44,56027.0,0.411,-0.062,25280.76,0.231,147358.51,0.483,-0.089,0,3,16,4,1.0,0.471,0
100944,2024-07-17 05:00:00,30,salaried,54845.64,45133.0,0.304,0.0,17519.12,0.319,354266.71,0.08,0.002,0,1,13,5,1.0,0.478,0
103293,2024-07-17 05:00:00,51,salaried,29695.11,24245.62,0.486,0.158,7892.56,0.266,293681.95,0.134,0.046,0,0,61,8,0.0,0.454,0
105548,2024-07-17 06:00:00,47,contract,37235.44,16488.7,0.12,-0.1,13014.98,0.35,237047.39,0.264,0.001,0,0,19,4,1.0,0.406,0
113818,2024-07-17 06:00:00,37,self_employed,122548.7,57698.57,0.283,-0.224,7261.46,0.059,294767.09,0.281,0.051,0,1,49,2,1.0,0.753,0
113074,2024-07-17 06:00:00,41,salaried,96239.41,34639.85,0.068,0.118,31787.45,0.33,260184.04,0.278,0.042,0,0,27,7,0.0,0.491,0
104770,2024-07-17 06:00:00,46,salaried,82010.47,55232.6,0.586,-0.24,5826.87,0.071,80382.74,0.361,-0.036,1,1,2,6,1.0,0.479,1
108956,2024-07-17 07:00:00,25,salaried,59917.04,53285.14,0.262,-0.042,11960.79,0.2,303243.45,0.054,-0.006,1,0,9,4,0.0,0.389,0
107533,2024-07-17 07:00:00,34,salaried,103339.26,77924.7,0.365,0.067,26187.25,0.253,326121.37,0.043,-0.129,0,2,18,1,1.0,0.548,1
112003,2024-07-17 07:00:00,56,self_employed,63340.33,25629.56,0.51,-0.122,15292.03,0.241,82065.91,0.091,0.042,1,0,26,8,0.0,0.887,0
101634,2024-07-17 08:00:00,41,salaried,40442.45,17246.49,0.288,0.071,13540.56,0.335,318227.11,0.41,-0.095,0,1,13,4,1.0,0.574,1
108603,2024-07-17 08:00:00,44,salaried,15000.0,9370.35,0.491,-0.11,3820.39,0.255,167437.37,0.218,-0.077,0,0,20,6,1.0,0.659,0
106084,2024-07-17 08:00:00,40,self_employed,73872.94,34553.94,0.425,0.059,13915.05,0.188,421063.18,0.503,0.226,0,0,23,5,0.0,0.587,0
113500,2024-07-17 08:00:00,26,salaried,58440.72,38802.18,0.304,0.034,5828.53,0.1,458182.56,0.089,-0.047,1,0,46,6,1.0,0.411,0
108544,2024-07-17 09:00:00,24,salaried,53258.08,19278.22,0.167,-0.011,8300.19,0.156,190894.47,0.074,0.04,0,1,16,6,2.0,0.63,0
102653,2024-07-17 09:00:00,56,salaried,60762.37,33782.17,0.642,-0.163,14714.32,0.242,208789.48,0.128,0.012,2,0,6,8,0.0,0.696,1
111061,2024-07-17 10:00:00,59,salaried,101527.54,39282.04,0.319,-0.189,33896.48,0.334,519666.52,0.52,0.077,0,1,29,1,0.0,0.56,0
106650,2024-07-17 11:00:00,30,salaried,101466.72,82552.25,0.368,0.04,32520.62,0.321,50000.0,0.593,0.134,0,1,3,7,0.0,0.491,1
105512,2024-07-17 11:00:00,36,salaried,85826.05,48733.8,0.219,-0.163,4378.78,0.051,239717.93,0.06,-0.02,0,1,1,8,0.0,0.543,0
103958,2024-07-17 11:00:00,30,self_employed,79580.66,48565.06,0.535,-0.328,12306.58,0.155,298417.11,0.234,0.086,0,2,26,3,2.0,0.564,0
112970,2024-07-17 12:00:00,54,salaried,41938.71,26200.68,0.101,-0.002,12732.85,0.304,391005.42,0.351,0.042,2,2,26,3,1.0,0.638,1
110239,2024-07-17 12:00:00,46,salaried,70983.37,30907.36,0.39,-0.017,11462.25,0.161,334125.25,0.415,-0.007,0,1,9,5,0.0,0.661,0
104010,2024-07-17 13:00:00,34,salaried,85772.92,38221.52,0.232,-0.067,10341.84,0.121,197378.03,0.089,-0.016,0,1,7,7,0.0,0.316,0
108560,2024-07-17 13:00:00,58,salaried,15000.0,11515.18,0.417,-0.034,3858.86,0.257,225060.2,0.066,-0.053,0,0,10,3,0.0,0.335,0
106166,2024-07-17 14:00:00,22,self_employed,69089.68,55539.52,0.503,-0.022,8394.62,0.122,234907.41,0.552,0.213,2,1,5,1,3.0,0.66,1
112310,2024-07-17 14:00:00,41,salaried,65689.73,27994.98,0.232,-0.099,3743.24,0.057,349096.8,0.648,-0.065,0,0,7,2,0.0,0.491,0
112455,2024-07-17 16:00:00,59,salaried,38497.06,32236.54,0.488,0.209,11613.02,0.302,410570.89,0.167,0.079,1,2,39,2,0.0,0.562,1
104401,2024-07-17 17:00:00,28,salaried,116169.5,54544.33,0.221,0.075,17629.68,0.152,382244.3,0.124,-0.131,0,0,0,7,0.0,0.616,0
103183,2024-07-17 17:00:00,47,salaried,20003.21,10710.69,0.05,0.092,1105.96,0.055,227362.38,0.035,-0.02,0,1,42,4,1.0,0.583,0
114043,2024-07-17 18:00:00,22,salaried,54064.24,30142.07,0.422,-0.037,8527.51,0.158,209084.49,0.164,-0.099,0,1,10,3,0.0,0.583,0
106064,2024-07-17 21:00:00,31,salaried,47708.28,33494.94,0.302,0.032,12666.97,0.266,289803.85,0.722,0.007,0,0,43,1,0.0,0.649,0
103822,2024-07-17 22:00:00,52,self_employed,90838.38,72678.17,0.367,-0.234,16811.45,0.185,79351.26,0.45,0.023,0,1,44,6,0.0,0.477,0
108147,2024-07-17 23:00:00,43,self_employed,64265.19,55812.75,0.05,0.213,8817.66,0.137,362324.63,0.366,0.061,2,2,3,4,0.0,0.664,1
112353,2024-07-17 23:00:00,22,salaried,96274.45,85720.94,0.438,-0.09,24426.37,0.254,237092.12,0.404,-0.128,1,0,22,8,0.0,0.549,0
111171,2024-07-18 00:00:00,47,salaried,57508.91,35738.86,0.505,-0.017,15635.82,0.272,220592.54,0.341,0.007,1,0,0,8,1.0,0.383,1
103094,2024-07-18 00:00:00,58,salaried,52288.61,21312.29,0.302,-0.162,9136.23,0.175,382505.04,0.098,0.05,0,1,9,5,0.0,0.661,0
